word,other,cos_image,cos_word
puppy,egg,1.027669716752725,0.870898659591433
puppy,elephant,1.0156544393552827,1.028054545598711
puppy,fish,0.9984040133399207,0.9382891540148975
puppy,frog,1.01391255884663,0.9570372641310887
puppy,giraffe,1.0091120739410204,1.0553183252617657
puppy,milk,1.0227176614127125,1.0316172937986012
puppy,monkey,1.0183623993134097,0.9578909914647018
puppy,pig,0.9700268460048198,0.997521362663359
puppy,spoon,0.9945784791420058,0.9155138410891402
puppy,train,0.9852920845800608,0.9450846339679688
puppy,truck,1.0285035703875893,1.0345291783843025
puppy,water,1.0375984060060957,0.9378678750869184
spoon,apple,0.9998409711186295,0.9556221009157742
spoon,baby,1.012809490209084,0.9948380511548915
spoon,ball,1.002793913866584,1.0726824656217044
spoon,bear,1.0055482232386501,0.9809321390641498
spoon,block,1.0180216704434049,1.0127905316761177
spoon,book,0.9848587413788384,0.9614769014578546
spoon,bottle,1.0009327347534929,1.0190752197754436
spoon,car,0.9763878085217409,1.0382676229335446
spoon,cat,1.0248024862130265,1.0510328293685254
spoon,chair,0.9965521599955818,0.950354131855408
spoon,cow,0.9977822623247435,1.073617197468373
spoon,cup,0.99238498257822,0.8954541250464183
spoon,dog,0.9908715073425093,0.9700075514168736
spoon,duck,0.9819650245526413,0.9447682308224356
spoon,egg,1.0360816357713665,0.9799927929242607
spoon,elephant,1.0214181237555313,1.0012234438418732
spoon,fish,0.9605060906204389,1.1051609944437724
spoon,frog,0.9864385745478121,0.9853767734175994
spoon,giraffe,1.0399484511411246,1.0544843828210289
spoon,milk,1.0293215694945754,0.9121161547596267
spoon,monkey,0.9802639783596364,0.9798116393720746
spoon,pig,1.0098031230574076,1.0234828600826191
spoon,puppy,0.9945784791420058,0.9155138410891402
spoon,train,0.9962937171446562,0.93182836506955
spoon,truck,1.0123493370163592,0.9315587806137937
spoon,water,1.002763222879779,0.9498176963294898
train,apple,1.0116489009768321,1.013149131228758
train,baby,1.0190784133586577,0.9227147967378907
train,ball,0.9535825931780809,0.9440305682992078
train,bear,1.0170534099440631,1.0500928324296077
train,block,1.0393746928647456,0.9834993724141153
train,book,0.9738070280659603,1.0033835564718128
train,bottle,0.9881041347443726,0.9439203894576964
train,car,1.000990394276331,0.9902230275357818
train,cat,0.9666254813317844,0.957948203573662
train,chair,0.9912690944970369,1.1180281055280676
train,cow,1.0112871558764052,0.9505501167398878
train,cup,1.0231666087833708,1.0499306031405617
train,dog,1.0483945769791019,1.1077696531509427
train,duck,0.9852800439306229,1.0158345071498525
train,egg,1.0125469889091763,0.9991688914011765
train,elephant,0.9900757295577935,0.9342255158905206
train,fish,0.9645304388560554,1.1114159726547064
train,frog,1.045133290472856,1.052887671668328
train,giraffe,0.9793927849800957,1.015481844481348
train,milk,0.9928965899445008,1.028379945745996
train,monkey,1.0232909862940565,0.9140728386836626
train,pig,0.9932723867165031,0.9879098046653237
train,puppy,0.9852920845800608,0.9450846339679688
train,spoon,0.9962937171446562,0.93182836506955
train,truck,1.0033514990047787,0.9837210940936449
train,water,1.0112323828269267,0.9682520913550476
truck,apple,1.013616484095727,1.0719261098555768
truck,baby,0.9922516194474562,0.9495153533403295
truck,ball,1.0224530960934932,0.9775747824554745
truck,bear,1.0013453100057272,0.9782433397156836
truck,block,1.0221745449228299,0.9371624368700975
truck,book,0.9694725883174397,1.049095088555449
truck,bottle,1.017495108012419,0.9983640639902955
truck,car,0.9858584992536524,0.9674057229433806
truck,cat,0.9940456076358661,1.053222907063001
truck,chair,1.0177645517728908,1.035099954684675
truck,cow,1.0266173848234825,0.9490614167114616
truck,cup,0.9806632836618965,0.9942449825295775
truck,dog,0.9879806113729608,0.9746847616422355
truck,duck,1.0098335095264708,0.9354337923518429
truck,egg,0.9870537561573831,1.0670756780142745
truck,elephant,1.0162937387976,1.0926411406949403
truck,fish,1.0375623743178948,0.910157176493861
truck,frog,0.9875216027198784,1.0009458642362563
truck,giraffe,0.988164042350854,0.9245413668601239
truck,milk,0.9896418398714638,0.9106589449089325
truck,monkey,1.0085593821211893,1.0300957292833859
truck,pig,0.9723467700896331,0.9620704952594773
truck,puppy,1.0285035703875893,1.0345291783843025
truck,spoon,1.0123493370163592,0.9315587806137937
truck,train,1.0033514990047787,0.9837210940936449
truck,water,1.0090791029821136,1.0713213515304756
water,apple,1.0061239026907756,1.0012431808598556
water,baby,0.9978699217122837,0.8901755254197689
water,ball,0.9912807676304245,0.9397896829436109
water,bear,0.9919742370534682,0.999017236761024
water,block,1.012288712871677,0.9634229924489904
water,book,0.9935881115313159,0.9578510887086797
water,bottle,1.0227814016756478,1.0525291991771204
water,car,0.9613180657423721,0.9701083226187689
water,cat,0.9698431013925582,0.9485993548225681
water,chair,0.9661238499454949,0.9998788278942754
water,cow,1.0065473191730694,0.969159333453404
water,cup,0.9943835480735155,0.9131376176850754
water,dog,0.9986105015876068,1.10808787086569
water,duck,0.9995044352001906,0.8771178026893136
water,egg,1.010038483988876,1.103758595157676
water,elephant,0.9744252198011356,0.9377349409523459
water,fish,0.9805802442831832,0.9630868999103989
water,frog,0.9897713830101591,1.042483352559622
water,giraffe,0.9820986408457978,0.9715620551049133
water,milk,1.0427317626876305,1.0434875612940333
water,monkey,1.0040073709652595,0.9479073029168238
water,pig,0.9880302616280584,0.9968386723112793
water,puppy,1.0375984060060957,0.9378678750869184
water,spoon,1.002763222879779,0.9498176963294898
water,train,1.0112323828269267,0.9682520913550476
water,truck,1.0090791029821136,1.0713213515304756
